x	BH.Q	ADJ.P	PER	LAG	AMP	WT2U_old_ZT00	WT2U_old_ZT04	WT2U_old_ZT08	WT2U_old_ZT12	WT2U_old_ZT16	WT2U_old_ZT20	WT2U_old_ZT24	WT2U_old_ZT28	WT2U_old_ZT32	WT2U_old_ZT36	WT2U_old_ZT40	WT2U_old_ZT44
FBgn0004359	0.186879240689377	0.0175406595719096	24	22	58.2158285354624	681.55930192597	718.775607087253	574.535080442843	591.500080937911	674.070540490759	781.772687641307	681.005442403103	689.686259561894	502.553845251007	632.293865603524	666.010655118983	744.631973129238
FBgn0000639	0.186879240689377	0.0175406595719096	24	6	57.711668966176	68.8345809911009	95.2960607421745	58.9266749172147	8.57246494112915	6.49706545051334	2.14380078877872	128.588640937142	125.714963768244	75.7984105440568	19.1299099466034	6.50219607508072	7.56320563658506
FBgn0026878	0.186879240689377	0.0175406595719096	24	6	56.9801624007545	189.052722440347	192.619697244821	326.77519726819	171.449298822583	173.796500801232	110.048440490641	239.689226706832	275.874503824757	206.628543811881	151.025604841606	144.906083958942	149.88898443414
FBgn0000394	0.186879240689377	0.0175406595719096	20	8	56.5088555121046	1339.85057647467	1409.1651535279	1625.84053067042	1357.30694901212	1328.64988462998	1359.88430034863	1453.56599715345	1478.89686544031	1413.1731061707	1408.56547448938	1412.83431859968	1426.69560871945
FBgn0051481	0.186879240689377	0.0175406595719096	28	0	55.8414204090169	263.704310275767	283.860606466052	180.797752586909	178.116771554572	154.305304449692	231.530485188102	220.143753284387	258.414092190279	251.276922625503	182.237563175538	168.128212798516	196.643346551212
FBgn0019972	0.186879240689377	0.0175406595719096	24	8	54.8955908030185	534.195128536571	619.424394824135	646.854181477607	534.350314663717	579.863091458316	470.206973005466	570.933565760909	714.130835850163	611.578956307527	587.993021516653	541.540044538866	523.23631722193
FBgn0034293	0.186879240689377	0.0175406595719096	28	16	54.2444845988057	249.161793164971	279.805454945108	271.86625018624	349.566070377155	347.593001602464	368.019135407014	307.584029121643	266.271277425794	287.61862631101	346.352053770083	380.842912969014	369.909512043888
FBgn0015351	0.186879240689377	0.0175406595719096	24	14	53.2580345302393	173.540704188832	241.281515496144	253.116853621672	435.290719788447	309.422742080698	308.707313584136	159.449914762056	247.937845209592	230.510234805214	428.912717750161	261.945613310395	264.712197280477
FBgn0037881	0.186879240689377	0.0175406595719096	24	22	52.6437572490599	979.196152126928	1003.65000143354	873.186182864181	914.396260387109	1006.23301164825	991.865164941621	969.0439981023	960.322639896307	867.009216497088	940.3860994804	1044.99579778083	1027.90840242679
FBgn0050438	0.186879240689377	0.0175406595719096	28	0	50.4515269065948	458.574039560432	380.170455088462	409.808239196993	369.568488573123	326.477538888296	369.448335932866	524.641655023538	436.510290861958	431.947106662022	366.488801082297	310.247641296709	367.846819597546
FBgn0026431	0.186879240689377	0.0175406595719096	28	14	47.5343834790096	452.757032716114	423.763333938606	512.929920302119	538.160299081997	522.20163558501	480.211376686433	455.71814348123	390.24020003059	399.758740540574	517.514405923903	522.033456313624	507.42234179998
FBgn0034707	0.186879240689377	0.0175406595719096	24	22	47.3123615398353	235.588777194895	243.309091256616	214.278817880781	216.216615737369	296.428611179671	286.554705433422	245.861481471815	220.001186594427	213.896884548982	220.497383068745	287.954397610718	317.654636736573
FBgn0259236	0.186879240689377	0.0175406595719096	28	4	47.0254162099319	337.386396970466	395.377273292001	349.542321668023	300.98876904409	276.125281646817	215.809279403725	432.057833548796	387.621138285419	342.650349034777	322.187956995426	299.101019453713	200.081167295114
FBgn0036662	0.186879240689377	0.0175406595719096	24	8	46.6951809318017	590.426194698316	590.024546297293	732.565708629919	577.212639369363	549.814163749692	479.496776423507	542.12971019099	640.797106985354	587.697265314194	587.993021516653	537.824503924534	516.360675734125
FBgn0031053	0.186879240689377	0.0175406595719096	24	20	46.311840544809	181.29671331459	171.330151759867	136.602746398998	186.689236495701	246.888487119507	280.837903330012	210.885371136913	179.842239835127	202.475206247823	220.497383068745	252.656761774565	286.026685892671
FBgn0032256	0.186879240689377	0.0175406595719096	28	10	45.0634666542043	320.904877578231	368.005000525631	396.415813079444	343.851093749736	363.835665228747	300.846710691947	295.239519591677	346.589170944395	378.992052720284	364.475126351076	382.70068327618	357.533357365839
FBgn0026432	0.186879240689377	0.0175406595719096	28	16	44.8646917927921	436.275513323879	483.576818872524	451.324760161394	493.392982167211	579.863091458316	545.954600875647	481.435871668659	398.97040584783	431.947106662022	462.138350815314	554.544436689028	498.484007865834
FBgn0039485	0.186879240689377	0.0175406595719096	24	10	44.5542768732793	190.022223581067	242.29530337638	291.954889362564	240.029018351616	262.319017564476	140.776251796469	190.31118858697	253.175968699936	258.545263362605	254.729853499509	220.145781399162	143.013342946336
FBgn0046685	0.186879240689377	0.0175406595719096	24	10	42.2261846282861	462.452044123311	494.728485555119	530.340074254932	499.10795879463	457.230981079877	416.611953285998	437.201379186282	495.00266983746	462.058804001442	513.48705646146	456.082610409234	392.599128953643
FBgn0051436	0.186879240689377	0.0175406595719096	24	10	41.6644099827779	221.046260084099	274.736515543929	286.597918915544	301.94126514866	251.761286207392	161.49965942133	258.205991001781	282.858668478549	277.235282400865	320.174282264205	259.158957849646	166.390524004871
FBgn0035073	0.186879240689377	0.0175406595719096	24	20	40.3619491108497	318.965875296791	348.743030801149	257.134581456937	313.371218403499	374.393396585831	375.879738299202	352.847230731517	292.461894877512	296.96363583014	317.153770167373	385.487338736929	339.656689497547
FBgn0260450	0.186879240689377	0.0175406595719096	24	18	39.6513517805518	296.667349060237	283.860606466052	238.385184892368	299.08377683495	353.277933871663	305.848912532431	270.550500531746	277.620544988205	259.583597753619	336.283680113976	347.403047440027	324.530278224377
FBgn0262524	0.186879240689377	0.0175406595719096	28	14	39.3059448792603	127.004649434285	136.861363831846	187.493965645683	240.029018351616	194.099830334086	179.364665994486	157.392496507062	105.635490388594	112.140114229564	228.55208199363	207.141389249	204.894116336577
FBgn0035540	0.186879240689377	0.0175406595719096	20	10	38.7846107851316	677.681297363092	713.706667686073	747.297377359222	777.236821329043	739.853328177207	692.447654775527	741.699280925434	900.084219757357	756.945771049554	763.182723132916	718.957108873211	744.631973129238
FBgn0038071	0.186879240689377	0.0175406595719096	24	10	38.7818694407668	85.3161003833363	145.98545475397	218.296545716045	174.306787136293	194.9119635154	130.057247852576	151.220241742079	185.953383907194	227.39523163217	206.401659950195	174.630408873597	110.697827953654
FBgn0036920	0.186879240689377	0.0175406595719096	24	22	38.7182535590939	492.506579485623	444.039091543324	373.648688679611	372.425976886833	427.182053371252	495.217982207884	482.464580796156	432.145187953338	417.41042518782	447.035790331154	450.509299487736	482.670032443883
FBgn0034061	0.186879240689377	0.0175406595719096	28	0	38.1211789428543	508.988098877858	463.301061267806	508.912192466854	416.240797697049	420.684987920739	459.487969061572	535.957455426007	491.510587510565	498.400507686949	467.172537643368	385.487338736929	430.415157136568
FBgn0035164	0.186879240689377	0.0175406595719096	28	18	36.8397246193565	187.113720158908	189.578333604113	191.511693480948	202.88167027339	246.076353938193	261.543696231004	228.373426304364	196.429630887881	191.053527946664	235.599943552905	226.647977474242	264.024633131697
FBgn0040466	0.186879240689377	0.0175406595719096	24	18	36.7847736671472	283.094333090161	269.667576142749	237.045942280614	286.701327475542	354.090067052977	322.284718579734	276.722755296729	292.461894877512	256.468594580576	318.160607532983	342.758621672112	322.467585778036
FBgn0039297	0.186879240689377	0.0175406595719096	24	8	35.225637197816	104.706123197731	185.52318208317	155.352142963566	127.634478012367	103.140914026899	115.765242594051	125.50251355465	148.413498893066	180.670184036519	136.929881723056	85.4574341296324	99.6968015731667
FBgn0033757	0.186879240689377	0.0175406595719096	24	16	33.8589078857537	466.33004868619	460.259697627098	460.699458443678	521.015369199738	518.953102859753	495.932582470811	490.694253816133	393.732282357486	491.132166949848	538.657990601728	511.815719624211	476.481955104859
FBgn0027597	0.186879240689377	0.0175406595719096	24	22	33.7057318071891	346.111907236944	287.915757986995	238.385184892368	329.563652181187	344.344468877207	359.443932251899	376.507540663951	339.605006290603	241.931913106373	338.297354845197	365.051865358104	360.283613960961
FBgn0023515	0.186879240689377	0.0175406595719096	28	16	32.8524755320048	152.211679092998	170.316363879631	174.101539528134	169.544306613443	247.700620300821	225.099082821766	149.162823487084	151.905581219961	171.325174517389	201.367473122141	234.079058702906	250.273350156087
FBgn0036479	0.186879240689377	0.0175406595719096	24	12	30.8104817170821	95.0111117905336	126.723485029487	174.101539528134	169.544306613443	154.305304449692	124.340445749166	91.5551123472449	146.667457729618	184.823521600577	148.005092744774	155.123820648354	132.012316565848
FBgn0033973	0.186879240689377	0.0175406595719096	24	20	29.1788715765791	620.480730060627	594.079697818237	436.59309143209	598.167553669901	584.735890546201	661.005243206772	605.909676095812	578.812645682956	551.355561628687	587.993021516653	628.855248975664	605.056450926805
FBgn0025781	0.186879240689377	0.0175406595719096	24	20	27.7009667793618	297.636850200957	277.777879184636	263.830794515711	272.413885906993	358.150732959548	330.145321471923	276.722755296729	265.39825684407	292.810298266082	297.017022855158	317.678722525373	325.217842373158
FBgn0040251	0.186879240689377	0.0175406595719096	28	0	27.3647409589132	128.943651715724	156.123333556329	107.13940894039	85.7246494112915	86.0861172193018	90.7542333916325	124.473804427153	98.6513257348025	110.063445447535	89.6085255393529	84.5285489760494	105.19731476341
FBgn0035942	0.186879240689377	0.0175406595719096	24	18	27.1262064290021	142.5166676858	129.764848670195	93.7469828228415	154.304368940325	157.553837174949	135.774049955986	133.732186574627	116.984757951005	121.485123748694	186.264912637981	201.568078327502	160.890010814628
FBgn0263046	0.186879240689377	0.0175406595719096	24	22	26.2455324366534	127.974150575004	109.489091065477	99.103953269861	81.9146649930119	116.135044927926	182.223067046191	158.421205634559	136.191210748931	98.6417671463753	108.738435485956	99.3907114333768	195.268218253651
FBgn0034540	0.186879240689377	0.0175406595719096	20	18	25.7747309756138	314.118369593193	311.232879232421	235.706699668859	328.611156076617	319.980473437782	308.707313584136	280.837591806718	268.890339170966	280.350285573909	329.235818554701	290.741053071467	256.461427495112
FBgn0262532	0.186879240689377	0.0175406595719096	28	16	24.1645461310692	63.9870752875022	61.8410606943899	62.9444027524793	111.442044234679	86.0861172193018	97.9002360208949	82.2967301997707	61.1114407206741	76.8367449350713	90.6153629049636	107.750677815623	119.6361618878
FBgn0032834	0.186879240689377	0.0175406595719096	28	4	23.9479246166795	110.523130042049	168.288788119159	127.228048116713	79.0571766793022	84.4618508566735	95.7564352321162	180.024097311998	226.112330666494	253.353591407532	101.690573926681	98.4618262797938	64.6310299853632
FBgn0035587	0.186879240689377	0.0175406595719096	24	0	23.931103878285	256.917802290729	203.771363927416	141.959716846017	160.971841672314	172.984367619918	207.23407624861	216.028916774398	198.175672051329	173.401843299418	184.251237906759	188.563686177341	186.329884319505
FBgn0034814	0.186879240689377	0.0175406595719096	28	8	23.3240783687697	259.826305712888	285.888182226524	293.294131974318	278.128862534412	253.38555257002	216.523879666651	259.234700129278	261.033153935451	247.123585061446	284.93497446783	263.803383617561	241.335016221941
FBgn0024332	0.186879240689377	0.0175406595719096	24	18	23.1634576403821	88.2246038054955	86.1719698200514	61.6051601407244	121.919501384948	129.941309010267	104.331638387231	87.4402758372564	81.1909141003242	84.1050856721726	113.77262231401	117.039529351453	114.135648697556
FBgn0030241	0.186879240689377	0.0175406595719096	24	16	22.780120062958	28.1155330808722	39.5377273292001	30.8025800703622	68.5797195290332	93.3953158511293	58.5972215599517	27.7751464424226	34.0478026872327	39.4567068585501	60.4102419366424	83.5996638224665	59.8180809439
FBgn0037046	0.186879240689377	0.0175406595719096	24	0	22.5891844471201	105.675624338451	93.2684849817027	61.6051601407244	61.9122467970439	77.9647854061601	102.902437861379	116.244131407176	107.381531552042	76.8367449350713	73.4991276895816	102.177366894126	121.011290185361
FBgn0030012	0.186879240689377	0.0175406595719096	28	16	22.2859037262826	144.45566996724	149.026818394677	163.387598634095	181.926755972852	211.966760322998	177.935465468634	156.363787379564	171.112034017888	152.635155479128	192.305936831645	178.345949487928	187.705012617066
FBgn0050050	0.186879240689377	0.0175406595719096	24	4	21.7470681159453	75.621088976139	86.1719698200514	83.0330419288025	36.1948519736564	31.6731940712526	71.460026292624	73.0383480522965	107.381531552042	53.9933883327528	48.3281935493139	37.1554061433184	81.1325695560943
FBgn0013323	0.186879240689377	0.0175406595719096	28	0	20.963113250823	75.621088976139	71.9789394967489	34.8203079056268	42.8623247056457	45.4794581535934	55.0242202453205	73.0383480522965	76.8258111917046	57.1083915057962	68.4649408615281	45.5153725255651	52.254875307315
FBgn0000147	0.186879240689377	0.0175406595719096	24	18	20.0733506962923	53.3225627395852	53.7307576525027	38.8380357408915	81.9146649930119	83.6497176753593	87.1812320770013	79.2106028172793	61.1114407206741	67.491735415941	83.5675013456887	106.82179266204	90.7584676390207
FBgn0032004	0.186879240689377	0.0175406595719096	24	6	20.038941781013	74.6515878354192	51.7031818920309	77.676071481783	46.6723091239254	36.5459931591376	22.1526081507134	50.4067472473596	89.0480993358394	55.0317227237673	50.3418682805353	30.6532100682377	28.8776942487793
FBgn0030707	0.186879240689377	0.0175406595719096	24	14	20.0063078252319	167.723697344513	186.536969963405	174.101539528134	235.266537828767	229.021557130595	196.515072304716	165.622169527039	206.905877868568	196.245199901736	230.565756724852	226.647977474242	218.645399312186
FBgn0033754	0.186879240689377	0.0175406595719096	20	12	19.9080337806755	107.61462661989	109.489091065477	152.673657740056	149.541888417475	137.250507642094	92.8980341804112	121.387677044662	129.20704609514	113.178448620578	124.847833335728	100.31959658696	123.761546780483
FBgn0000625	0.186879240689377	0.0175406595719096	24	22	19.8446164547707	96.950114071973	112.530454706185	53.5697044701952	77.1521844701624	114.510778565298	125.055046012092	122.416386172159	91.6671610810112	96.5650983643464	92.629037636185	113.323988737121	139.575522202433
FBgn0033815	0.186879240689377	0.0175406595719096	24	18	19.0835202635007	108.58412776061	94.2822728619387	101.782438493371	123.824493594088	129.941309010267	116.479842856977	111.10058576969	102.143408061698	71.6450729799989	123.840995970117	143.048313651776	134.76257316097
