pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	WAKED2_ZT00	WAKED2_ZT04	WAKED2_ZT08	WAKED2_ZT12	WAKED2_ZT16	WAKED2_ZT20	WAKED2_ZT24	WAKED2_ZT28	WAKED2_ZT32	WAKED2_ZT36	WAKED2_ZT40	WAKED2_ZT44
FBgn0000635	0.000434469137101328	0.00443824350537103	0.0109274200162638	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2890.30276601146	3059.11646343465	3581.45953050857	2726.71345739569	3044.761342847	3529.97406240894	2793.45995601054	3082.90309116547	3255.52566013185	2801.37503507096	3174.35129044239	3387.69551973443
FBgn0026080	0.0208826887369058	0.0429718549793179	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	438.086556031311	518.478925681563	646.687273320048	449.809711473523	543.517385895518	601.269239274771	539.491519334123	592.196074009187	613.85971133842	511.112878451292	508.986892669359	613.462326786944
FBgn0000179	0.000697814832971651	0.00584779623920498	0.0138766934089023	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	585.540079768679	680.106331585798	842.450303018484	556.072097440892	719.074388191298	818.845645679005	544.709038863467	617.810091051106	736.286788599734	580.41631959723	710.08216053203	829.175340805499
FBgn0029708	0.0272728014412457	0.0502336180045772	0.119603431762293	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2595.39571853672	3120.86176456661	3978.84174891352	2728.77680469603	3136.97310162862	3312.39765600471	2696.41409276475	3184.33459865147	3571.0771409603	3250.76453625165	3259.56114970623	3670.76196429042
FBgn0029709	7.48418542959002e-05	0.00195351532176659	0.00311162447736716	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1758.75724689644	1336.60416567997	1226.44701511926	1892.08947440927	1349.48362370796	1372.26613167816	1743.69502670661	1253.03771369072	1403.60057592549	1754.24335400655	1330.40993597281	1302.46971755507
FBgn0029712	0.0206273183881747	0.0426776817948581	0.096951239722404	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	68.3842428926925	82.6297412207044	54.3786193606767	85.6289129639963	65.6122129792306	62.2936599248636	97.04586324579	85.0385365791739	43.1081257962374	97.4579641114752	81.8014648932899	64.6228860561914
FBgn0029713	0.0183995779281153	0.0399794509805138	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	232.933827353234	227.912802707657	170.665205378124	193.954646231702	217.229624052858	174.241686456503	204.526765550267	228.477032013925	151.740602802756	262.053636833078	217.001108258588	160.191942899855
FBgn0029711	0.00198358338739358	0.0105254824370243	0.0271738162698952	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	845.186502001871	952.512071873835	1117.68977639791	905.809464848057	1016.10264965133	1020.17153210284	871.325761400373	997.922103953197	1066.49503219891	913.939130112056	945.261372100238	1104.05015191775
FBgn0011760	0.000456209244224819	0.00456749869269317	0.0109274200162638	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	11958.6944758596	14169.6385906494	17402.8313837046	10632.4286386379	15162.6277588895	17443.1275856274	11980.4683432787	13995.498911705	16532.828405373	12265.6262165631	14420.9165818129	19743.6569624071
FBgn0029737	0.00311439854464126	0.0137484960700371	0.0368866207145536	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1313.19116429874	1216.74563995323	739.549223305204	1165.79122469055	1039.15558934673	919.959992223711	1217.76905814878	1214.104407787	902.68415417321	1225.80461526878	1030.47123136408	761.82191026806
FBgn0052767	0.00454196974790268	0.0171956823881721	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1744.86669755886	1757.01702485784	2087.30238930598	1717.73662753077	1780.39626570669	2075.55252416321	1603.86550332021	1493.80947388476	1970.04134888805	1726.08883104102	1584.90338230749	2050.63890541689
FBgn0029766	0.0416003792423287	0.0661243358389409	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2709.72562462294	4203.22057264441	3787.26168993513	4822.04264088818	3526.21312187027	3278.99380937833	2633.80385841262	4420.97934143536	4743.61816261796	4000.1079936421	3828.76300958871	3678.95359773417
FBgn0029768	0.0215306716167264	0.0437419483122683	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1093.07938248788	1102.33522903225	990.527466508327	908.904485798563	765.180267582108	947.044192191043	1121.76669880886	1089.10800462243	858.713865861048	931.26499039854	827.103700587709	824.624433336753
FBgn0029771	0.000719492985902563	0.0059515480190795	0.0138766934089023	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	816.336899531517	799.964857312534	606.530754407548	824.307246484735	677.401766434219	633.770279235569	878.630288741454	746.904736942382	644.035399395786	896.613269825572	766.888733374592	591.617970936964
FBgn0004687	0.0415022119278833	0.0660269012223955	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3541.02157728723	3864.52943555295	4480.79823531976	4107.09280132132	3844.52101997221	3502.88986244161	3470.69399091933	3814.4394178827	3994.39893627935	4315.22207760254	3819.6739579339	3982.04403515264
FBgn0029778	0.000260094972824632	0.00345331949339143	0.00620978491571997	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	297.044055065133	318.714716137003	375.630770660675	290.931969347554	333.380974056631	384.595639536115	275.485031149339	305.319083139684	398.319082357233	317.279816496247	326.069728116308	382.276227374654
FBgn0029756	0.00391696393555143	0.0157883348219447	0.038254127451846	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	326.962161330686	324.162830942764	251.814837347134	315.692136951601	312.101337414719	279.870066329097	354.791327995361	327.859418136574	250.027129618177	317.279816496247	318.116807918349	280.335900074746
FBgn0029799	0.00111581205621329	0.00757017189978475	0.0189652961875755	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	407.09994597056	562.063844127649	803.130378249995	476.633226377907	618.882765668959	705.994812481788	461.22872639397	657.767957636501	713.008400669766	552.261796631693	604.421935044864	793.678262549281
FBgn0029801	0.0282943481168667	0.0513667230177742	0.139398113179602	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2455.42172136574	2460.73185393526	3154.79651706326	2267.61868307065	2691.87403520195	3611.22666231094	2705.80562791756	2511.19823078982	3333.982449081	2294.59362169129	2855.09835106719	4520.87147945215
FBgn0029814	1.56004333410995e-05	0.000987230870267008	0.00177029938314712	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	6534.96921143293	8358.31613117126	10480.0148420184	6363.36307424011	8239.65263805392	9730.45024159682	6469.724216386	7880.9207634579	9585.52285205134	7112.26564760188	8047.21910887739	10299.6137832657
FBgn0029822	2.62426324333367e-05	0.00120303229715235	0.00177029938314712	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	850.529020977863	977.936607634051	1192.14665521484	772.723563976304	1031.17572560602	1107.74377866388	837.933636412574	945.66950918768	1097.5328827722	815.398299732676	1035.01575719149	1174.13412693644
FBgn0029819	0.00679622789606643	0.0217725658833403	0.0531761885474339	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1285.41006562358	1010.62529646862	877.587257066921	1307.13051476365	1031.17572560602	947.044192191043	1227.1605933016	1036.85540985692	931.997679714652	1042.80021599278	1023.65444262297	825.534614830502
FBgn0014340	0.0229298349036768	0.0453930359679146	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	230.796819762837	233.360917513418	259.344184643227	198.081340832377	222.549533213336	258.202706355232	229.570859291116	241.796320875723	275.029842579994	238.230578939162	220.409502629142	272.144266631003
FBgn0029818	7.74957274078044e-05	0.00197873575323002	0.00311162447736716	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	859.077051339449	733.679460509112	597.328218823434	837.719003936927	759.86035842163	696.063939160433	835.846628600837	760.224025804181	638.000261784313	866.293014324224	764.61647046089	651.689949524409
FBgn0052758	0.0472685074490853	0.0716441473744149	0.189572425275714	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	2358.18787600269	2781.26260834085	2846.92987206743	2601.88094572528	2592.56906420636	2497.16323698801	2366.66685851023	2528.61576237833	2908.07416621417	2776.46911090914	2624.46366532638	2531.21473411646
FBgn0053080	0.0016180012417066	0.00930552974744602	0.0189652961875755	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1625.19427249664	1599.92971462507	953.717324171869	1718.76830118094	1424.8490034814	1250.38723182516	1627.86609315519	1660.81286499808	1297.55458646674	1637.29379707278	1522.41615218067	1240.57737598013
FBgn0027564	5.43562228162254e-05	0.00172033323361832	0.00304058404098423	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	659.266841637364	607.464800842322	396.545624260935	639.63766310455	555.930507269967	468.556659434844	628.189351332963	586.048709919126	415.562332675728	612.902307634388	541.934704918045	468.743469280825
FBgn0015794	0.0126029557982495	0.0318445463886458	0.0876552854168179	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1246.94392899644	866.250254115956	647.523867464058	1006.91348256458	790.893161857753	856.763525633269	1325.24996045326	787.887164209454	634.551611720614	1081.78340163737	836.192752242519	854.660422630475
FBgn0029783	0.0433832487271547	0.067864280470133	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	432.74403705532	337.783117957165	291.971356259634	424.017870219307	372.393641233471	357.511439568783	369.400382677523	312.491007911422	284.513630255167	383.334658838469	319.252939375201	304.000618912224
FBgn0029843	0.0340138903810899	0.0580777699716141	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	943.488851160117	1117.77155431524	1137.76803585416	1095.63741647909	1058.66192293515	1013.8518854438	1018.45981212786	1063.49398758051	1253.58429815458	1281.03079493195	1091.82233003405	1019.40327299908
FBgn0029849	0.00224251199339485	0.0113419324381649	0.0284971204427187	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	956.310896702497	915.283287367803	773.01298906562	1020.32524001677	908.817814915019	740.301465773742	914.10942154099	941.571266460973	817.330065096661	1069.87187269042	875.957353232312	800.959714499274
FBgn0029839	0.0389542216515629	0.0634359397782001	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	682.773925131727	631.073298333951	684.334009800516	492.108331130436	858.278677890476	952.461032184509	699.147616932036	615.760969687753	554.370497739613	577.167720793514	825.967569130857	998.469098642845
FBgn0027546	0.0156152677216196	0.0363696926659684	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	435.949548440915	440.389280132326	353.042728772394	433.302933070825	413.179611463803	333.135659598184	451.837191241151	372.940088130353	355.210956560996	442.892303573259	397.646009897937	390.467860818396
FBgn0029857	0.00446026016571829	0.017019968659676	0.0393991719214503	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	457.319624344881	414.964744372109	271.893096803384	426.081217519644	413.179611463803	343.969339585117	429.923609217908	436.462850394314	348.313656433598	473.212559074607	361.289803278697	304.000618912224
FBgn0029858	0.039559453642882	0.0640623924370957	0.175803555956431	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	139.97399717098	117.134468323856	104.574268001301	157.8460684758	142.750895806164	132.712579839927	151.308066350963	141.389374071397	113.805452102067	165.678538989508	123.838328796786	95.5690568436634
FBgn0029863	0.0301618135073625	0.0535582548201354	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1223.43684550208	1019.70548781155	542.949599462757	919.221222300249	826.359222927607	779.122152393584	1224.030081584	997.922103953197	719.905700797164	1033.05441958164	838.465015156221	721.773924543096
FBgn0029864	0.00805558738238308	0.0241301975154753	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1582.45412068871	1618.99811644523	1719.20096594139	1492.83177179401	1707.69084051349	1845.33682444089	1401.42574558168	1617.78131636766	1777.77910783683	1585.31621621333	1551.9555700588	1845.84806932333
FBgn0029866	0.0289382883326731	0.0521135030945408	0.151149126063496	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	752.226671819617	804.504952984002	471.839097221872	816.053857283386	688.041584755175	602.172045940349	768.018874719371	925.178295554145	665.589462293905	879.287409539087	756.663550262931	692.648116743122
FBgn0029873	0.0138853288483573	0.0338531450560318	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	292.77003988434	392.264266014773	504.466268838278	377.592555961719	433.57259657897	428.833166149424	307.833652231269	437.487411075991	462.981271051589	364.925932284079	424.913164862367	444.168568949597
FBgn0014031	0.026184632193876	0.0490513184044349	0.119603431762293	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	3918.20341699224	3175.34291262421	1859.74878213514	3546.89400927975	2924.17673520949	2775.22768998595	3709.65638536326	3546.00451928338	2770.12816366621	3484.66365011919	2922.13010702141	2837.94589750993
FBgn0000524	0.00168873487837557	0.00950838118718951	0.0271738162698952	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	253.235399462002	344.13925189722	353.879322916404	242.443307789628	295.254958406538	326.81601293914	258.78896865544	319.66293268316	364.694744236168	264.219369368888	310.163887720391	392.288223805894
FBgn0016974	0.0180176940670168	0.0395132797316737	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	101.50786054384	41.7688801774989	97.0449207052077	100.072344066357	86.0051980943969	59.5852399281304	89.741335904709	27.6631384052734	32.7621756051404	7.58006387533696	30.6755493349837	32.7665337749703
FBgn0031275	0.00825369652264154	0.0244964012639009	0.0639757534247007	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1302.50612634675	1502.77166725567	1806.20675691848	1395.85444867816	1602.17930883067	1614.21831805299	1352.38106200585	1553.23399342202	1691.56285624435	1470.53239181537	1506.51031178476	1611.93142542979
FBgn0031282	0.0217320998341623	0.0439849651116961	0.108296860155643	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	181.645645183714	207.936381753201	204.965565282551	226.968203037099	193.290032830706	199.520273092679	182.613183527024	211.059500425419	211.229816401563	226.319049992203	223.817896999696	198.41956563732
FBgn0020545	0.00179637475214007	0.00989378167810469	0.0271738162698952	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	1967.11548696011	1618.99811644523	1050.76224487708	2198.49654850935	1479.82139813967	1300.04159843194	1733.25998764793	1439.50775775589	1290.65728633935	1812.71813247344	1521.28002072382	1111.33160386774
FBgn0002936	4.54972414803863e-05	0.00158622286489069	0.00304058404098423	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	4592.42931176238	3241.62830942764	2363.37845682941	1890.02612710893	3181.30567796594	4381.32074804874	3870.35598686704	2766.31384052734	1923.48457302811	2110.50635614739	3072.09945932577	4315.17046186484
FBgn0020304	0.0161674596394421	0.0371262838597929	0.0901727194419377	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	4199.2199151294	4708.07921131157	5113.26340819163	4480.55866268236	5444.04037422265	5682.26515314626	4100.97035006403	5032.64206839641	5909.26188414822	4569.69565056028	5605.67260810406	6106.40764156322
FBgn0031284	0.0354520833853907	0.0596773761172737	0.17118751389341	pvalue	0.759144869009104	1051	0.455587689780564	0.0132596279314064	257.509414642795	260.601491542222	280.259038243488	261.013433492663	305.008125200748	245.563413037144	322.442706913431	249.992806329138	267.270379936672	291.29102606652	257.901840705233	271.234085137254
