pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	INC1_ZT00	INC1_ZT04	INC1_ZT08	INC1_ZT12	INC1_ZT16	INC1_ZT20	INC1_ZT24	INC1_ZT28	INC1_ZT32	INC1_ZT36	INC1_ZT40	INC1_ZT44
FBgn0265630	0.0277451788819606	0.074354078685973	0.164831486047783	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2533.05996602686	2496.25238137773	2852.55213833446	2239.99631012224	2403.39206424194	2318.46182535541	2216.92074815473	2160.17189965983	2102.22243842161	1964.49560337989	2318.32210295089	2209.23620223773
FBgn0265726	0.00520454018193881	0.0292706611289967	0.0590810094633481	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2814.14931101441	2423.56321402227	1943.04276089449	1539.59400566039	1900.98282670141	2373.6062121012	2461.75932730129	1751.96945719709	1700.04357415601	1483.25631238516	1903.76103245794	2463.31989801166
FBgn0265767	0.0124097383658202	0.0479155690086771	0.10652279451872	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2535.23054011942	2477.63686290865	2025.72543157085	2480.99495251772	2239.94654518994	1854.52970208109	2669.56349951811	2602.99506209475	1983.2445244097	2573.38757015491	2410.89399247844	2288.18876307144
FBgn0265988	0.0118770203566484	0.0467623368049351	0.106439504215873	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3318.80778753647	2373.03537817762	2431.26424488824	2539.09283952377	2970.80804231452	2910.6645873645	2969.95368905926	2278.52645398334	2279.85143680558	2356.49098829813	2890.859115355	2685.82256945211
FBgn0265991	0.000381107587017893	0.00824919859661309	0.0130977991271718	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	6308.77360004889	6378.03120881136	8976.97567343351	4876.99484811917	6086.48824924332	9083.23952984382	5650.83325736146	5818.69635439491	8418.10635265918	5325.26295246279	6216.40362501328	7618.20436989971
FBgn0265998	0.010444626682312	0.0434600082958467	0.100365211936488	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	6080.86332032925	6052.70286223266	7392.22448546992	6100.2781356355	5629.58373007522	5444.9087956382	5851.4362948975	5735.76765306619	6950.99137072365	6358.910725374	5821.96687833067	5393.17765549523
FBgn0266046	0.00703902811678937	0.03447861097039	0.0876544162516582	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	103.10226939698	91.3046858245406	61.027685499219	84.9950569162618	64.07807281016	59.9395508106362	99.7871520051086	82.9287013287223	62.8404475414988	96.0219242595114	78.4848628603166	61.7265475608983
FBgn0266064	0.0287982071654391	0.0758770259246962	0.164831486047783	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3648.73504960681	3627.36674168952	3348.64816239263	3046.91140742852	2952.23468787679	3683.8847928217	3996.62974783347	4090.8808878761	3908.67583708123	3007.18073386846	3061.91586774286	3809.81993550289
FBgn0266095	0.000365826796770157	0.0081235851545319	0.0130977991271718	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2840.19620012523	2443.95163901222	1744.210624268	2673.57868907482	1906.55483303273	1659.12676643841	2729.23004401601	2348.57302695032	1374.11111957411	2693.132558055	2277.0672391397	1337.88703085482
FBgn0266100	0.0195090153147581	0.0613761947482232	0.13222443416446	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1262.18883482829	1282.69786784573	968.568427923089	1107.08751350422	1060.53853839424	956.635230937754	1283.85944023068	1194.01227252908	967.742892139082	1155.65210020565	1145.07402480821	928.76921562561
FBgn0266101	0.0362242537098581	0.0867532349614196	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3685.63480918046	3943.8305556639	5646.04522618581	3271.77174787787	3463.93060263619	4392.37028340342	3200.38999884426	3536.94936832114	4407.21005424378	2961.99394598163	3375.85531918413	4101.22666003457
FBgn0266137	0.00401070447224954	0.0259327942156529	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1148.23369496847	1165.68603746865	878.011217182313	1133.98468341443	919.381044667513	726.467355824911	1093.54373795289	963.744228062919	776.707931612925	1130.79936686789	1003.19754194533	724.928058564038
FBgn0266251	0.0173334240372701	0.0575720287332919	0.126820134140994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	74.884806193596	75.3485271367568	61.027685499219	48.414905838377	58.5060664788418	94.7044902808053	108.017020211716	61.9952427408895	62.0025749076121	42.9274484924874	62.3854038120465	93.3075718943812
FBgn0266276	0.01757553438498	0.0580083587375628	0.126820134140994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	57.520213453052	38.1174901985946	19.6863501610384	52.7184530240105	55.7200633131826	38.3613125188072	66.867679178681	42.6720501982746	18.4331979455063	54.2241454641947	30.1864857155064	18.6615143788762
FBgn0266313	0.0393258664626004	0.0907747017855026	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	79.225954378732	70.0298075741622	33.4667952737653	61.3255473952775	70.5787468633647	58.7407597944235	69.9538797561586	65.2157748313253	45.2451222298791	86.9845666821456	63.3916200025634	51.6780398184265
FBgn0266349	0.00561110424651383	0.0303813883408672	0.0590810094633481	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	205.119251747676	141.832521669189	122.055370998438	168.914227036115	153.230174111252	130.668220767187	208.83290574265	181.154930087015	111.437060306925	223.674600039803	147.913780005981	132.066101758201
FBgn0266409	0.0405016163983603	0.0922241338954748	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2234.60602829876	2534.36987157633	3929.39549214326	2251.83106488273	2476.75681427097	2909.46579634828	2180.91507475083	2264.83919259899	2758.27671075485	2202.85590948291	2279.07967152073	3026.03633159009
FBgn0266452	0.00251068266040407	0.0207626997260664	0.0424560989286136	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1218.77735297693	1178.98283637514	976.442967987505	1208.22087236661	1214.69738022738	1028.56269191052	1131.60687840845	1207.69953391343	917.470534105883	1256.19270325384	1208.46564481077	1096.7228450355
FBgn0266465	0.00823032189377198	0.0378275795163036	0.0906149805231898	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1352.26765966986	1413.0064971293	1490.25670719061	1218.97974033069	1352.14020306657	1505.68151636318	1320.89384716041	1426.69571606307	1597.82311282184	1302.50916083784	1373.48510005554	1448.42061602201
FBgn0266518	0.0186574378404386	0.0599109976213643	0.13222443416446	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	480.782161503812	546.941661686811	448.848783671676	516.425662276021	565.558642628804	507.088599857983	494.82082592224	579.695776278447	518.643160375837	500.44367584663	596.68620097651	513.90939597213
FBgn0266569	0.00345100202490862	0.0241638148224673	0.043597298587375	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	294.112789542964	241.115286837622	196.863501610384	306.627736976387	196.877557039912	193.005353610249	244.838579146555	194.842191471367	169.250272045103	306.140487933266	206.27431905596	146.421112818875
FBgn0266579	0.00272726962616266	0.0216408441763079	0.0424560989286136	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	6107.99549648635	6555.32186089784	10199.498018434	4655.36216805905	5436.42084392285	9152.76940878415	6026.3209942879	6784.85598152566	7933.8159702727	4764.94678266611	5913.5325516677	9116.86752463408
FBgn0266580	0.00703483289373995	0.0344661418960036	0.0876544162516582	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1055.98429603433	847.449316973406	1342.60908098282	1384.66630697758	1492.36902907141	1104.08652593192	975.239382482917	927.513242045516	1043.15142918888	1199.70921839531	1429.83320672449	1287.64449214246
FBgn0266581	0.0199992885708959	0.0621973992305547	0.133515738690273	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	484.038022642664	519.461610613406	645.712285282059	521.805096258063	592.490006563509	682.11208822504	517.452963490409	608.68056509237	615.836385906688	537.722775853264	646.997010502354	712.008548609432
FBgn0266582	0.00118708911512103	0.0144064620640911	0.0320911181195023	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2153.20949982746	1674.51020895687	876.042582166209	2063.55087551127	1869.40812415728	1520.06700855774	2351.68484003792	1785.78504414666	1277.75576667714	2220.93062463764	1710.5675238787	1155.57839038426
FBgn0266619	0.0413401583441969	0.0932341400247726	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	118.296288044956	85.0995130015136	80.7140356602574	126.954641976188	82.6514272478876	34.764939470169	116.246888418322	129.626416640042	76.2464096836852	127.652675780292	80.4972952413504	28.7100221213481
FBgn0266624	0.0094706652643547	0.0410655478714105	0.100365211936488	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	426.517809189612	377.629088944217	265.765727174018	334.600793683005	343.60705709796	266.131605599225	425.895679691907	291.458154184442	231.252846952716	386.347036432387	338.088640013672	272.745210152807
FBgn0266634	0.0251624166831324	0.0703882650162868	0.164831486047783	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	73.799519147312	40.7768499798919	21.6549851771422	103.285132455204	75.2220854727966	32.3673574377436	74.0688138594621	57.9695776278447	23.4604337488262	63.2615030415605	51.3170257163609	41.6295320759547
FBgn0266654	0.0142255893670401	0.0515348255032618	0.10652279451872	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	168.21949217402	148.037694492216	90.5572107407766	142.017057125906	122.584139289002	105.49360942672	184.143301122829	134.457214775695	129.870258252431	183.006490941657	150.932428577532	94.7430730004486
FBgn0266668	0.00741046105543432	0.0355598850883599	0.0876544162516582	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	726.057033963996	688.774183356001	600.433679911671	709.00939883312	664.926088870646	587.407597944235	713.941066923148	710.932458963707	651.864909163814	746.711669829848	704.351333361816	648.846499942466
FBgn0266669	0.0315473155947383	0.0800842929018622	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	587.140292039644	592.150777968866	401.601543285183	621.862568324042	648.210069876691	527.468047133599	641.929720115338	590.967638594973	524.508268813043	616.799654655214	633.916200025634	525.39340482067
FBgn0266670	0.0147197061708332	0.0524833952004332	0.126820134140994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	754.27449716738	663.06703880346	557.123709557387	702.55407805467	750.363519284193	600.594299122575	761.262809111138	734.281316619367	614.998513272802	721.858936492092	692.276739075613	651.717502154601
FBgn0266671	0.0372780021755071	0.0881529235827081	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	565.434551113964	582.399792104109	413.413353381806	507.818567904754	540.484614137872	448.347840063559	542.142568110229	521.726198650603	475.073783413731	530.94475767024	595.679984785993	499.554384911456
FBgn0266672	0.0249691137906531	0.0700774199743599	0.164831486047783	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1373.97340059554	1360.70575476379	1297.33047561243	1421.24645805547	1274.13211442811	1225.1644185694	1427.8821338463	1341.35161566652	1252.61958766054	1466.3112669276	1299.02510195729	1102.46484945977
FBgn0266685	0.0409189137218968	0.0927291838362156	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	116.125713952388	118.784736897946	104.337655853504	144.168830718723	143.943496892388	70.7286699565508	142.993960089795	107.082692006991	81.2736454870051	159.283427301072	103.640267623239	89.001068576179
FBgn0266690	0.0487010466820839	0.101965855687295	0.224205984038706	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	312.562669329792	434.362097611892	507.907834154791	281.882340658995	325.962370382118	469.926078355388	390.918739813828	409.007575485349	418.098444309439	236.100966708681	381.355936205897	460.795855047636
FBgn0266692	0.0150683665703859	0.0532050080482815	0.126820134140994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	70.54365800846	43.4362097611892	31.4981602576614	110.816340030063	88.2234335792058	39.5601035350199	94.6434843759793	57.9695776278447	25.1361790165995	81.336218196292	66.4102685741141	30.1455232274155
FBgn0266705	0.0417423618817086	0.0937117682551728	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	37.98504661994	38.1174901985946	9.8431750805192	46.2631322455602	45.5047183724325	27.5721933728927	48.3504757138155	58.7747106504537	26.8119242843728	58.7428242528776	46.2859447637765	35.8875276516851
FBgn0266711	0.00174231924697285	0.0174753664067705	0.0320911181195023	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2037.08378587507	2004.27082183773	1815.08148484774	2170.0636683557	1861.0501146603	1814.96959854607	2187.08747590578	2138.43330804938	1695.85421098658	2200.59657008857	1863.51238483726	1790.06987926605
FBgn0266720	0.00595447481232835	0.0312569660135278	0.0590810094633481	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1416.29959540062	1491.01438404735	1789.48922963839	1424.47411844469	1610.30982975098	1608.77754375748	1431.9970679496	1629.58923776052	1693.34059308492	1478.73763359648	1629.06401244683	1630.72925649257
FBgn0266736	0.00697758471260205	0.0342963572571829	0.0826477165530036	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	107.443417582116	142.718974929622	131.898546078957	95.7539248803456	82.6514272478876	62.3371328430617	115.218154892497	156.195806386137	96.3553528969648	93.76258486517	63.3916200025634	57.4200442426961
FBgn0266750	0.0456444163912457	0.0983741332275889	0.224205984038706	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	226.824992673356	203.88424989946	236.236201932461	229.163887634984	176.446867158412	185.812607512972	158.424962977183	172.298466838316	142.438347760731	183.006490941657	159.988374292184	169.389130515954
FBgn0266758	0.00633398857499092	0.032372009151356	0.0826477165530036	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3238.49654611146	3638.00418081471	4411.71107108871	2965.14401090149	2738.64111184293	3062.91104642351	3314.57942021093	3933.07481544474	3975.70564779216	2889.69508536271	2487.36642295773	2837.98568669526
FBgn0266777	0.00866201438960803	0.0389586502871031	0.0906149805231898	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	7.597009323988	23.9342380316757	43.3099703542845	11.8347547604921	28.7886993784777	34.764939470169	21.6034040423431	25.7642567234865	55.2995938365189	7.90768788019506	22.1367561913714	27.2745210152807
FBgn0266848	0.00599287383217661	0.0313515715724567	0.0590810094633481	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1365.29110422527	1358.04639498249	2141.87489752098	1259.86343859421	1303.84948152847	1697.48807895722	1296.20424254059	1319.61302405608	1703.39506469156	1164.68945778301	1449.95753053482	2164.73566794964
FBgn0266866	0.0231139832501245	0.0672070664772633	0.140197420660141	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	54.2643523142	46.0955695424865	29.5295252415576	63.4773209880942	39.9327120411142	37.1625215025945	45.2642751363379	41.0617841530567	25.1361790165995	55.3538151613654	25.155404762922	14.355011060674
FBgn0266869	0.0334465110259903	0.0828865767846662	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	32.55861138852	23.9342380316757	9.8431750805192	10.7588679640838	17.6446867158412	46.7528496322963	18.5172034648655	17.712926497397	10.8923442405265	9.03735757736578	23.1429723818882	28.7100221213481
FBgn0267002	0.0331218123752649	0.0824169633234857	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	20905.8843725687	21099.3605048128	25271.367701725	19595.1262229858	19094.3370297058	18502.1405442272	17663.3546384301	17299.088123776	17224.9856074418	17387.8759788518	17030.2090244982	19858.7223013365
FBgn0267012	0.00319000736334626	0.0233135779206876	0.043597298587375	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	20.620453879396	76.2349803971893	141.741721159476	116.195774012105	55.7200633131826	31.1685664215308	31.8907393006017	107.082692006991	167.57452677733	79.0768788019506	55.3418904784284	40.1940309698873
FBgn0267013	0.0148835897629102	0.0528243345396598	0.126820134140994	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	21.70574092568	52.3007423655136	131.898546078957	58.0978870060524	42.7187152067734	22.7770293080418	10.2873352582586	101.446760848728	147.465583564051	74.5582000132677	49.3045933353271	27.2745210152807
FBgn0267073	0.00232234670844427	0.0199365775094068	0.0424560989286136	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	103.10226939698	100.169218428865	340.573857785964	154.927698682806	166.231522217662	254.143695437098	113.160687840845	134.457214775695	279.849459718141	136.690033357657	132.820537148228	225.373673652582
FBgn0267142	0.0030216985928049	0.0227265299992945	0.0424560989286136	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	36.899759573656	42.5497565007568	94.4944807729843	48.414905838377	39.0040443192278	87.5117441835289	26.7470716714724	50.7233804243641	58.6510843720655	45.1867878868289	43.2672961922258	84.6945652579768
FBgn0267230	0.0378788092453225	0.0889353097869255	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	47.752630036496	25.7071445525406	57.0904154670114	36.5801510778848	26.0026962128186	57.5419687782108	34.9769398780793	34.620719972185	59.4889570059522	36.1494303094631	41.2548638111921	40.1940309698873
FBgn0267336	0.0236734872183317	0.0680443224925731	0.140197420660141	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	5462.24970394737	5986.21886770022	9813.64555527764	5209.44386820936	5484.71156546094	7273.0650953626	5122.06422508697	5452.36082910784	6547.13676119029	4847.41267055957	5731.40742118415	8028.75768623498
FBgn0267337	0.0460188819300554	0.0988254567917018	0.224205984038706	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	760.786219445084	745.507192023677	1000.06658818075	733.754795150513	627.779379995191	767.226250376144	647.073387744467	731.86591755154	909.091807767016	673.283139513751	702.338900980782	895.752690186059
FBgn0267348	0.012438057905128	0.0479756674552247	0.10652279451872	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1261.10354778201	1235.71584504281	1724.52427410696	1369.60389182786	1466.36633285859	1702.28324302207	1224.19289573278	1593.35825174312	1735.23422477925	1440.32886389267	1514.3553667279	1761.3598571447
FBgn0267350	0.00941172605961869	0.0409141646616176	0.100365211936488	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	5300.54193405106	5215.00453112401	3781.74786593548	4824.27639509516	4704.63067907639	4089.0761563016	4978.04153147135	4419.37516110055	3997.49033627321	4902.76648572094	4366.97826684326	3674.88283153255
FBgn0267351	0.00303910629340117	0.0227871845931295	0.0424560989286136	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	608.846032965324	668.385758366055	809.108991618678	641.228530659393	634.280054048396	726.467355824911	527.740298748667	662.62447760717	760.788351569079	600.984278894824	682.214577170444	776.606098382465
FBgn0267365	0.0364213464393074	0.0870177392933313	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	531.79065267916	517.688704092541	421.287893446222	561.612907725173	500.551902096757	514.281345955259	581.234442091612	520.921065627994	492.669108725351	559.186500099508	530.275932402396	465.102358365839
FBgn0267378	0.00011474026016883	0.00535593224714353	0.00731895382928924	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3406.71603828548	3896.84853286098	6754.38674025227	3638.64914545313	3957.05316295785	6067.0813330526	3407.16543753526	4038.54724140652	5307.92313567193	3437.58488849051	3982.60368206581	5983.16861008894
FBgn0267435	0.0188589067751836	0.0602630848071595	0.13222443416446	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	16637.4504195337	20297.1203041214	35468.8970851429	29847.2515059612	27824.7422831596	24304.2890626968	17315.6427067009	24422.90510782	39086.7583708123	28700.3883263194	29323.1522240429	21680.373204936
FBgn0267450	0.0047047077492863	0.0278706275407849	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	41.240907758792	42.5497565007568	7.87454006441536	48.414905838377	39.0040443192278	10.7891191459145	49.3792092396414	32.2053209043582	20.9468158471663	37.2791000066338	23.1429723818882	14.355011060674
FBgn0267487	0.00276972358406914	0.0218047044227588	0.0424560989286136	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1547.61932800098	1838.50406213687	2600.56685627317	1535.29045847475	1759.82533297468	2283.69688588524	1414.50859801056	1791.42097530492	2120.65563636711	1645.92874877774	1923.88535626827	2097.26711596448
FBgn0267495	0.0210671531399615	0.0639712333543169	0.140197420660141	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	61.861361638188	61.1652749698379	61.027685499219	43.0354718563351	37.1467088754551	61.138341826849	61.7240115495517	55.5541785600179	51.1102306670857	30.5010818236095	31.1927019060233	50.2425387123591
FBgn0267534	0.0233115089422324	0.0675048589305524	0.140197420660141	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	193.181094238552	133.854442325297	92.5258457568805	362.573850389623	268.384971625163	116.282728572634	324.051060635147	234.293709579206	98.0310981647381	299.362469750241	158.982158101667	83.2590641519094
FBgn0267815	0.0440695669599826	0.0964399368873118	0.224205984038706	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	48.83791708278	23.0477847712433	25.5922552093499	65.629094580911	62.2207373663873	14.3854921945527	50.4079427654672	55.5541785600179	15.0817074099597	67.7801818302434	27.1678371439558	4.30650331820221
FBgn0267828	0.00432976354068963	0.0268659405747614	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	4548.43801097625	4417.19659673482	3464.79762834276	4884.52605569403	4392.59832452256	3663.50534554609	4716.74321591158	4621.4635497754	4230.4189284937	4963.76864936815	4351.8850239855	3667.70532600221
FBgn0267849	0.00333236248457356	0.0237863332121223	0.043597298587375	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3113.6885357888	3485.53422002033	3919.55231706275	3240.57103078203	3250.33702660232	3770.19774598902	3271.37261212624	3602.97027617507	3588.60849093652	3090.7762914591	3492.57639728409	3951.93454500356
FBgn0267910	3.1965881162489e-06	0.00149830770545459	0.00354399115705058	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3123.45611920535	1793.29494585481	1250.08323522594	3195.38378533288	1791.40003551882	1365.42296746629	3143.80965492383	1756.80025533274	1009.63652383341	2846.76763687022	1460.01969243999	1366.59705297617
FBgn0267911	0.0390158724306528	0.0903859043397687	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	5705.35400231499	6197.19474368314	9203.36870028545	5949.65398413832	6258.2917777923	7096.84281597933	5112.80562335453	5813.86555625926	7048.18459625451	5849.42969195	5907.4952545246	7203.34455024623
FBgn0267972	0.00482346435613005	0.0281701393493542	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1363.1205301327	1383.75353953503	966.599792906985	1404.03226931293	1300.13481064093	1116.07443609405	1370.27305640005	1311.56169382999	1216.59106440342	1427.90249722379	1260.78888671765	1009.15727756538
FBgn0267975	0.0417278729107333	0.0936946378631869	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3439.274649674	3524.53816347936	4783.78308913233	3351.38737081209	3478.78928618637	4184.97943759862	3406.13670400943	3670.60145007422	3609.55530678369	3203.74326117617	3359.75586013586	4450.05342880895
FBgn0268063	0.000481526990955141	0.00922814878311064	0.0185087804404684	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	6338.07635029856	7340.71944964098	10664.0958822345	6823.27406282193	7668.9380473377	9181.54039317326	6773.18153403748	7795.2979248999	9227.49131699368	7296.5365740257	7572.78304983004	10070.0402590628
FBgn0270926	0.00452109222946933	0.0273902439461165	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1418.47016949319	1614.23138724746	1980.44682620046	2032.35015841542	1940.91553874253	1715.46994420041	1449.48553788864	1954.86297889454	2243.82291354845	2293.22948525657	1991.3018410329	1441.24311049167
FBgn0270927	0.00104056102441417	0.0134207730196906	0.0254550562215448	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	460.161707624416	423.724658486703	360.260207947003	502.439133922712	501.480569818644	519.07651002011	477.3323559832	462.14635497754	372.85332207956	465.423915234338	502.101879067923	577.071444639096
FBgn0283468	0.034611114597241	0.0845399933279006	0.197934659502213	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2039.25435996764	2118.62329243352	2340.70703414747	2146.39415883471	2048.64099448135	2179.40206747473	1909.3294239328	2132.79737689112	2203.60502712189	2074.07356400545	2071.79913627426	2368.57682501121
FBgn0283469	0.023783375100521	0.0682195416878491	0.154385359631737	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	2194.45040758625	2537.91568461806	2380.07973446954	2348.66087655949	2398.74872563251	2612.16562432753	2275.55855912681	2601.38479604953	2602.43240085194	2373.43603375569	2618.17452772492	2591.07949645166
FBgn0283472	0.0112286064249339	0.045295810454956	0.106439504215873	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	3886.412912743	3926.98794371568	6114.58036001853	4368.10039341801	4569.97385940286	5750.60050477244	3597.48113981304	3920.99782010561	4628.40842958986	3905.26814311919	4044.98908587786	5843.9250028004
FBgn0283509	0.0277492453508652	0.0743600601291924	0.164831486047783	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	5078.05808956284	5625.43239070422	7000.46611726525	5533.28579392828	5884.03868587209	6667.67563217518	5265.05818517676	6329.15069072899	7314.62809383046	5703.70230101498	5843.09741833152	6014.74963442242
FBgn0283531	0.0200363421498075	0.0622589001950778	0.133515738690273	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	120.466862137524	144.491881450487	159.459436304411	169.990113832524	153.230174111252	134.264593815825	141.965226563969	133.652081753086	158.357927804577	183.006490941657	157.97594191115	159.340622773482
FBgn0283536	0.00970984030395916	0.0416720292115156	0.100365211936488	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	4408.43598200561	4902.97298345179	3846.7128214669	4529.48341287927	4482.67909354554	4015.94990431263	4735.26041937644	4765.5823608224	4260.58234331362	4596.62599778767	4513.88583065872	4082.56514565569
FBgn0283649	0.0489874306162683	0.102291896387472	0.224205984038706	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	535.046513818012	438.794363914055	403.570178301287	464.783096048419	393.755114079824	419.576855674454	474.246155405722	449.264226615797	382.069921052313	464.294245537167	419.592151445539	334.471757713705
FBgn0283666	0.00887175596307264	0.0394908752523825	0.0906149805231898	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1564.98392074153	1538.8828601107	1943.04276089449	1575.09826994186	1574.09178859741	1877.30673138913	1573.96229451357	1545.85540340919	1646.41972558727	1567.98153967296	1477.12536767878	1830.26391023594
FBgn0283680	0.00469362649942626	0.0278422411185729	0.0490544783602209	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	1622.50413419458	1747.19937631233	1803.26967475112	2210.94736661921	1896.33948809198	1910.87287984308	1727.24358986162	1632.00463682835	1809.80488919517	2025.49776702711	1956.08427436481	1846.05442240268
FBgn0284244	0.00800592567181629	0.0372198519905676	0.0906149805231898	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	64.031935730756	66.4839945324325	55.1217804509075	88.2227173054869	89.1521013010922	98.3008633294434	72.0113468078103	75.6825041252417	69.543428612592	105.059281836877	82.5097276223841	97.6140752125834
FBgn0284251	0.0134813039607546	0.050106820987497	0.10652279451872	pvalue	0.696421315226748	1566	0.538574330092805	0.0124475197784018	449.308837161576	567.330086676757	596.496409879463	471.238416826869	554.414629966167	539.455957295726	485.562224189807	567.618780939313	510.26443403697	485.757969783411	537.319445736014	575.635943533029
