pval	qval	lfdr	statistic	param.cutoff	param.N.cens	param.eta0	param.eta0.SE	WT2U_ZT00	WT2U_ZT04	WT2U_ZT08	WT2U_ZT12	WT2U_ZT16	WT2U_ZT20	WT2U_ZT24	WT2U_ZT28	WT2U_ZT32	WT2U_ZT36	WT2U_ZT40	WT2U_ZT44
FBgn0029687	0.00463476472398832	0.0145582027576385	0.0347941708480795	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	5956.88948856154	5341.30541049811	7661.22523723454	5690.103848428	5903.12229103649	8265.70554547452	6128.48349059523	5977.90144477548	6790.82102581659	6096.63184814779	6121.84892212305	8458.91963039084
FBgn0029689	0.00314878718330915	0.0116454840431124	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	578.451105900324	455.214608858107	378.415535422389	531.1361213381	531.353794384296	353.661564754258	537.148885825099	471.328714285016	367.043144450512	680.588821780344	490.682547193069	360.199662164862
FBgn0029685	0.000573632153953955	0.00419831972741884	0.0100498854690037	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	769.339970847432	710.424389569809	597.187016838458	703.699333755964	692.397666997344	583.768287975779	712.798837940902	694.377206484135	560.498932836109	767.653226438672	651.647192304023	562.234729084255
FBgn0000221	0.000117077581701196	0.00171750122751644	0.00329257380981636	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	133.043754357075	120.364896576796	92.9145287867474	141.188082887343	121.920219944342	90.6824525010919	126.921255722386	117.075226674651	100.387868567661	140.15245627926	109.905967360705	91.2044016378977
FBgn0026084	0.0406753096259599	0.0569600244458231	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2056.97213258155	2718.6176640353	3535.82015910295	2542.50603231255	2908.79808329896	3427.79670454127	2189.39166121116	2641.25748454794	3167.44639470257	3141.75089492674	3080.82869137094	3764.77916128081
FBgn0026083	0.00103422349735396	0.00600558490454058	0.014788804678654	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3648.86957601925	3712.30681021065	4014.75232112191	3341.45129500045	3756.78050858349	3809.79653570212	3428.00713000195	3524.36803058517	4125.31397395233	3361.53542863739	3616.51210708966	3913.70786775282
FBgn0000635	0.00146368326600786	0.00737328433613576	0.0170205845596442	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2910.76596489043	3144.87229777718	3540.8882243095	2794.62760889709	3028.89859846801	3364.31898779051	2941.85339156531	3273.06000091286	3478.02136308377	2897.54585747045	2964.86491478563	3354.93659695862
FBgn0026080	0.00853307674249215	0.0210616878567123	0.0619153800478861	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	477.800613473668	585.534496881104	648.712346438382	531.1361213381	595.953313907044	606.438901101052	513.351150377152	530.875596817812	664.02392229651	530.880516209317	561.645455252737	599.178284178087
FBgn0000179	2.38482651596086e-05	0.000761059083238594	0.00111433311047861	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	662.904967361772	630.7844580002	809.201077979127	602.850703122147	656.003571491571	770.800846259281	649.338210079709	578.311249004955	798.920120684305	633.871336353924	636.069968583608	813.912698160986
FBgn0029708	0.000448771409925836	0.00364621917737031	0.00840552304855476	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2849.450147665	2996.45242530655	3662.5217892667	2941.41839348631	3163.55675183938	3634.09928398126	2908.98985213719	3191.3091960797	3749.90517378785	3051.50120717115	3024.57760571389	3417.27884617946
FBgn0029709	0.0373889544206762	0.0540643342774114	0.134437415548285	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1692.54793586435	1447.09375658869	1314.31824356526	1720.02942247676	1413.00075801166	1191.34071973309	1682.83986381914	1366.5504906679	1645.94276172395	1738.1028100693	1360.4108715829	1388.84677430875
FBgn0022768	0.0190157815126529	0.0354393587179019	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1363.98770771297	1521.30369282401	1519.57488443053	1398.43434478892	1602.25005464169	1585.80938811284	1410.86574441403	1535.09844631158	1613.52584583231	1429.13034963548	1457.33581917659	1526.23061981393
FBgn0029711	0.00888794465004565	0.0216315715445526	0.0619153800478861	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	835.283396920069	921.289208384798	1011.0790087067	919.963619448481	1007.20659312229	1123.32888035728	882.782662569098	959.815004893041	1168.05467906331	907.805682717931	966.653271983524	1062.12720894767
FBgn0011760	9.23752382712107e-05	0.00153090097421047	0.00308253694560086	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	13041.7586336287	13704.4032245295	17597.1670746755	12104.0767567387	14503.9569114385	19644.086273049	13436.6547241101	14349.7894212085	18033.2165984304	13079.8341583651	14231.5246712346	20145.7823871052
FBgn0029737	0.00853513874761932	0.0210650458075431	0.0619153800478861	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1256.3958020155	1330.34885690143	958.709001572348	1261.72842326308	1028.13319803811	958.966935199046	1228.4164393131	1292.87383939851	838.656985325671	1208.2840548924	1046.2701932212	862.40111422164
FBgn0004368	0.00709719380699658	0.0188403319306512	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3124.79287407355	2792.82760027061	2409.02032818003	2411.40281248859	2712.26996756778	2908.63966397252	2986.04918596864	2746.22148087693	2709.42674436261	2636.35264349547	2671.49386805115	3158.67396052263
FBgn0003449	0.0042741874529685	0.0139066525641577	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	672.160185056177	623.544464221145	661.382509454757	667.84204286394	715.143976688453	743.596110508953	660.670465054922	658.043515447174	641.018369083088	686.959387974856	720.013896410288	704.236518976172
FBgn0052767	0.00180320193794752	0.00826181384598339	0.0175648301498911	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1999.12702199152	1498.67871226446	2182.64674895414	1800.70832698381	1475.78057275912	1940.60448352337	1893.6198063581	1680.43321045942	2332.97223723388	1779.51149033363	1425.31597041796	2177.36077834272
FBgn0029761	0.00909031150238653	0.0219494909542486	0.0619153800478861	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	6926.37354205049	5837.2449843634	7814.95654849988	5829.05085063459	6543.65837193811	7723.8778917805	7466.82280316789	6420.9706215873	7981.88125809333	6340.83688560408	6050.02061274558	8510.87150474154
FBgn0029766	0.00838178657181728	0.0208152271637539	0.0549794965785133	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2727.97541542593	4165.71142062399	5062.15246380888	8983.3719087923	3873.24161420196	2883.70198953472	2833.06374380327	4171.30958488216	7234.2007786571	10812.9743541514	5700.39848035405	3055.92469791791
FBgn0029768	0.0114780223819684	0.0255872952632263	0.0709348291518216	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1245.9836821093	1276.04890355851	1114.12966790654	1020.8122500823	955.345007026559	1048.51585704387	1399.53348943881	1196.99326582876	1085.44382888784	1029.90820144607	791.842205787757	1028.64711214388
FBgn0029771	0.000375561232979716	0.00328377375508966	0.00840552304855476	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	982.209977818751	915.859213050506	651.246379041657	910.999296725476	825.236115593418	702.789006883462	894.114917544311	808.424625572372	606.510039262954	909.929204782769	808.284830825972	641.89426975533
FBgn0004687	0.00575775130806904	0.0166349863090025	0.0438024515603463	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	3560.9450079224	4186.52640273878	4728.50483771102	4389.15651325177	3945.11995282587	3966.2237662665	3594.59127813758	4253.06038971533	4246.61598180493	4520.97847603854	4014.59671327804	3970.27768649025
FBgn0029762	0.0208392847770177	0.0376481744361955	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2401.72899169815	2289.64803262626	1777.20153243015	1946.37857123266	1598.61064509111	1719.56600555195	2298.18130897321	2155.79900152633	1809.0730481464	1713.68230632367	1577.62660235091	1937.22767023281
FBgn0029756	0.001874371846347	0.0084313720212871	0.0175648301498911	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	326.246423727783	325.799720057492	263.539390740593	379.863175387375	289.333059270901	267.513234878221	376.230865177074	313.88271979152	270.838103739836	340.825291406381	299.428855959086	274.767691010375
FBgn0000394	0.0267829296540387	0.0441625844242586	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1316.55471702914	1407.27379080389	1499.30262360433	1444.37649874433	1272.88349031443	1381.77386998539	1247.68127277096	1391.78222055468	1559.14908369149	1412.14217311678	1323.19861491746	1257.23535928697
FBgn0029791	0.00091291928391167	0.00556768527366051	0.013979820618483	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1186.98166930747	1416.32378302771	1556.74069594523	1870.18182808711	1217.38249466813	958.966935199046	1116.22711505849	1457.38471826031	1901.09526100009	1604.32091998455	1260.88972003581	973.231779503136
FBgn0029801	0.00126871586920457	0.00678251279632415	0.0170205845596442	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2729.13231763773	2563.86279700799	3425.16740209328	2423.72875623272	2980.67642192286	3940.15256117244	2550.89059492046	2600.88671672909	3530.30671129609	2377.28295158532	2937.17207261601	4009.53021377745
FBgn0029814	3.0528398404247e-05	0.000820237296793012	0.00132481935699546	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	6995.78767475852	7465.33858542848	10064.3328226736	6529.38856336943	7608.18566548199	9311.95434120587	7157.45224234457	8109.4779856105	9640.37250338823	6448.07474987836	7292.73690510757	9425.22449331388
FBgn0029822	0.0196511257547591	0.0361950332045929	0.100040407555858	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	846.852419038075	838.029279925661	1169.87838517859	806.789045070532	982.640578655889	1197.00837301441	878.249760579013	891.184699601004	981.918839427438	796.320774313975	974.441883843731	1018.25673727374
FBgn0029823	0.0141141855934807	0.0290909167252472	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	5089.21282971105	3807.33172856075	3411.65256154248	5472.71902239511	4269.02740282725	3275.90359660194	4913.66575725238	3242.78192504873	3445.60444719213	5035.93257676158	5041.82807750762	3633.16774625904
FBgn0029819	0.00279767739452891	0.0108427711129423	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1107.15541669322	1106.81404897309	852.279632234801	1068.99548471845	1126.3972559037	880.753319916855	1157.02323296925	1091.02000030429	1018.51858317606	1056.45222725654	1095.59806833585	893.572238832061
FBgn0029818	0.0034688515791725	0.0123158153144359	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	941.718400405728	764.724342912725	636.886860956432	778.775536561138	839.793753795728	682.385455070716	937.17748645012	800.350472008603	630.561299440623	892.94102826407	756.360751757923	666.138477785658
FBgn0053080	0.000290331901230727	0.00281743850343816	0.0064868699700037	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1802.45364598541	1772.89347664619	1331.21179425376	1885.86939285237	1691.41558863083	1275.2219882966	1722.50275623239	1624.92340470851	1268.44254763097	1627.67966269776	1729.07183296605	1287.25199780071
FBgn0029789	0.0458631934613156	0.0612643139992592	0.150333611639008	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	667.532576208974	605.444479773506	610.701857389258	635.346372993044	598.682871069977	553.16296025666	645.938533587145	642.904477515107	543.767621408166	604.142027446202	634.339165948006	504.510424250143
FBgn0015794	0.00166013475661207	0.00790338251289569	0.0170205845596442	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1159.21601622425	920.384209162416	706.15041877928	1010.72738701892	833.424787082217	709.590190821044	1140.02485050643	885.129084428178	673.435284974728	976.820149825142	833.381469042196	796.595406710752
FBgn0029783	0.00343877047402917	0.0122551073602951	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	417.641698460034	344.804703727513	299.860524720867	364.175610622115	373.949331321825	286.783256034703	345.633776743999	367.37398715149	304.300726595724	382.233971670708	362.603152158547	278.231149300422
FBgn0029824	0.0284457621051255	0.0457863683485915	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1178.88335382486	1044.36910262874	845.522211959401	1009.60684667854	1216.47264228049	986.171670949374	1259.01352774617	1095.05707708617	947.410509607304	1058.57574932138	1115.50229864527	849.701767158135
FBgn0029825	0.0232241588715317	0.0404062069433343	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	262.616802078747	307.699735609854	221.305514019344	298.063730539947	272.955716293303	223.305539283939	268.57444291255	243.233876108541	199.730030171076	331.269442114614	274.332217742862	182.408803275795
FBgn0029831	0.00453582084543501	0.0143758202568855	0.0347941708480795	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1520.16950630605	1395.50880091293	1441.86455126344	2867.46273102152	2977.94686475993	2155.97530821346	1966.14623819947	1276.72553227097	1707.63947261449	1963.19614894205	3197.65786927406	2209.68638904982
FBgn0029833	0.00297992269752796	0.0112687929194221	0.0283963426523282	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	512.507679827688	502.274568421967	386.017633232214	592.765840058766	503.148370367321	392.201607067222	548.481140800312	490.504828998967	455.928236411462	589.277372992341	457.797297116638	370.590037035002
FBgn0029834	0.0134358790627302	0.0282367766489538	0.0725776964160374	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	2217.78154002184	2619.97274879567	2693.67665728125	2934.69515144406	2395.64133666755	2279.5301497462	2378.64031929722	2849.16693881499	2807.72319900178	2481.33553276235	2270.81305790937	2227.00368050006
FBgn0029835	0.00369481477570397	0.0127733920302117	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	421.112405095436	423.53963607474	357.298597061765	324.956698708964	337.555235816051	363.863340660631	375.097639679552	402.698408992979	383.774455878455	298.354850109636	294.236448052281	339.418912424581
FBgn0029843	0.0239562572751487	0.04121242301644	0.112282138956453	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1160.37291843605	1430.80377058582	1419.05825783396	1568.75647652603	1477.60027753441	1127.86300298233	1270.34578272138	1551.24675343912	1602.0230692256	1449.30380925143	1388.96911507033	1111.77011110501
FBgn0029849	0.00102661786901499	0.00597927643472342	0.014788804678654	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	1004.19111984296	992.784146952969	848.900922097101	1145.192227864	964.443530903003	799.139112665872	1059.56584018242	997.157965125473	695.395131223904	1114.84908403956	996.942318106553	880.872891768556
FBgn0029839	0.00401503461854982	0.013416682010819	0.0320277614255583	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	616.628878889746	566.529513211084	596.342339304033	665.600962183189	866.179473037414	799.139112665872	730.930445901243	652.997169469819	604.418625334461	699.700520363879	855.016501987217	759.65185161692
FBgn0003302	0.0050810480640864	0.0153960710130587	0.0418401656425924	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	277.656530832156	325.799720057492	337.026336235566	236.434011819281	329.366564327252	341.192727535358	262.908315424943	309.845643009636	338.809056415857	277.119629461263	308.082869137094	391.370786775282
FBgn0029003	3.96112860326197e-05	0.000939261354727151	0.00207576058219842	pvalue	0.809527550902106	754	0.413298993038079	0.0144468780762746	426.896916154439	366.524685064679	333.647626097866	415.720466279399	379.408445647691	290.183848003494	420.426659580405	382.513025083557	317.894917130928	445.939633615826	389.430593010372	300.166385137385
